host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
1.0,Eixample,Entire serviced apartment,Entire home/apt,5,2 baths,3.0,4.0,259,155
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,100
0.0,Horta-Guinardó,Private room in bed and breakfast,Private room,2,1 shared bath,1.0,2.0,143,30
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,90,226
0.0,Les Corts,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,11,105
0.0,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,118
0.0,Sants-Montjuïc,Private room in rental unit,Private room,3,1.5 shared baths,1.0,3.0,232,35
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,11,55
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,87,69
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,5,77
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,0,500
0.0,Sarrià-Sant Gervasi,Room in hotel,Private room,2,1 private bath,1.0,2.0,30,67
0.0,Gràcia,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,106,36
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,94
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,81,107
0.0,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,6,71
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,6.0,177,117
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,14,175
0.0,Sant Martí,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,107,30
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,35
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,30
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,4.0,27,139
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,33
0.0,Eixample,Entire rental unit,Entire home/apt,7,2.5 baths,4.0,8.0,27,408
0.0,Sant Andreu,Entire rental unit,Entire home/apt,3,1 bath,3.0,3.0,4,37
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,78,165
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,65,256
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,107,104
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,75,120
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,54
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,8,110
0.0,Gràcia,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,2.0,0,94
0.0,Gràcia,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,4,19
0.0,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,25
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,217,114
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,6,50
0.0,Ciutat Vella,Private room in guest suite,Private room,3,1 shared bath,1.0,1.0,0,40
0.0,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,40
1.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,48,83
1.0,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,5.0,4,140
0.0,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,11,71
0.0,Gràcia,Entire home,Entire home/apt,4,1 bath,1.0,2.0,144,68
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,16,175
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,59,124
1.0,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,53,19
1.0,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,1.0,2.0,50,160
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,24
1.0,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,15,55
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,84,81
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,35,30
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,18,90
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,4,55
0.0,Eixample,Entire rental unit,Entire home/apt,7,1 bath,4.0,4.0,18,64
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,211,81
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,2,90
0.0,Sants-Montjuïc,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,1,21
0.0,Gràcia,Entire serviced apartment,Entire home/apt,5,1 bath,2.0,4.0,81,149
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,7,52
0.0,Ciutat Vella,Private room in rental unit,Private room,4,2 baths,2.0,1.0,0,34
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,123,135
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,140
1.0,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,135,83
0.0,Ciutat Vella,Private room in vacation home,Private room,2,2.5 shared baths,1.0,1.0,6,120
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,147
0.0,Eixample,Private room in rental unit,Private room,4,1.5 baths,1.0,3.0,13,150
0.0,Ciutat Vella,Private room in hostel,Private room,1,0 shared baths,1.0,1.0,4,75
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,13,35
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,120
0.0,Eixample,Private room in rental unit,Private room,3,1.5 shared baths,1.0,2.0,0,55
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,24,115
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,9,77
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,101,181
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,81,178
1.0,Sant Martí,Entire rental unit,Entire home/apt,7,1 bath,3.0,5.0,6,129
1.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,55,81
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,500
0.0,Sant Martí,Private room in casa particular,Private room,2,1 private bath,1.0,1.0,1,25
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,40,71
0.0,Eixample,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,1,54
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,0,144
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,20,177
1.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,122,89
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,8,48
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,43,131
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,4.0,5.0,127,109
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,13,403
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,150,92
0.0,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,0,177
1.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,33,138
0.0,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,2,65
1.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,3.0,6.0,2,50
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,84,40
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,30
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,51,113
0.0,Eixample,Entire condo,Entire home/apt,2,1 bath,2.0,2.0,1,120
1.0,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,84,183
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,9,91
0.0,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,80,83
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,19,35
0.0,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,60
0.0,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,38,94
1.0,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,5,70
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,157,35
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,2,112
0.0,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,1,50
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,115
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,2,90
0.0,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,29,100
0.0,Sants-Montjuïc,Private room in loft,Private room,2,1.5 shared baths,1.0,1.0,19,46
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,9,76
0.0,Les Corts,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,36
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,3,36
0.0,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,2.0,13,24
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,60
1.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,238,55
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,115,100
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,331,119
1.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,261,32
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,32,71
0.0,Sant Martí,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,176
0.0,Eixample,Entire rental unit,Entire home/apt,4,2.5 baths,2.0,2.0,4,75
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,72,85
0.0,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,140
0.0,Sant Andreu,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,30
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,5.0,0,130
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,20
1.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,2,48
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,54
0.0,Eixample,Room in hotel,Hotel room,1,1 private bath,1.0,1.0,0,103
0.0,Sant Martí,Private room in rental unit,Private room,3,2 baths,1.0,2.0,10,30
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,327,47
0.0,Sarrià-Sant Gervasi,Private room in serviced apartment,Private room,4,1 private bath,2.0,3.0,7,73
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,4,130
0.0,Ciutat Vella,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,10,82
0.0,Eixample,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,15,103
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,88
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,2,92
0.0,Sant Andreu,Private room in guest suite,Private room,1,1 shared bath,1.0,1.0,1,16
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,88,156
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,0,100
1.0,Gràcia,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,10,130
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,27,70
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,27,84
0.0,Ciutat Vella,Private room in rental unit,Private room,4,1 shared bath,1.0,3.0,2,70
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,101
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,35,212
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,32
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,80
0.0,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,149,71
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,153,101
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,70
0.0,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,21,375
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,8,1 bath,3.0,4.0,9,100
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,23,54
1.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,61,23
1.0,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,3.0,27,179
1.0,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,37,27
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,31,135
0.0,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,12,45
1.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,38
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,2,60
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,0,35
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,17,112
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,25
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,6.0,122,91
0.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,5,24
1.0,Ciutat Vella,Room in boutique hotel,Hotel room,2,1 private bath,1.0,1.0,4,194
0.0,Eixample,Private room in rental unit,Private room,4,1 shared bath,2.0,2.0,0,120
0.0,Gràcia,Private room in condo,Private room,2,1 private bath,1.0,1.0,80,200
1.0,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,24,49
0.0,Eixample,Private room in home,Private room,2,1 shared bath,1.0,1.0,3,50
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,177,100
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,0,67
0.0,Gràcia,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,20
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,457
1.0,Eixample,Entire rental unit,Entire home/apt,5,1.5 baths,4.0,4.0,79,126
0.0,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,2.0,1,22
0.0,Sant Andreu,Shared room in bed and breakfast,Shared room,5,1.5 shared baths,1.0,4.0,5,49
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,34,108
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,60
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,17,80
0.0,Ciutat Vella,Room in hotel,Private room,3,1 private bath,1.0,3.0,0,110
0.0,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,60
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,97,105
0.0,Eixample,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,1,60
0.0,Eixample,Private room in condo,Private room,2,1 private bath,1.0,2.0,72,45
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,3,59
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,10,161
0.0,Gràcia,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,0,50
0.0,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,0,50
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,108,146
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,7,420
0.0,Sarrià-Sant Gervasi,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,0,120
1.0,Sant Martí,Entire vacation home,Entire home/apt,3,1 bath,2.0,2.0,26,89
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,0,75
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,4,270
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,3,99
0.0,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,100,98
0.0,Horta-Guinardó,Private room in casa particular,Private room,2,1 shared bath,1.0,1.0,98,29
0.0,Gràcia,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,32,155
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,45
0.0,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,39
0.0,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,49,65
0.0,Eixample,Room in hostel,Hotel room,2,1 private bath,1.0,2.0,1,50
0.0,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,5,21
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,2,125
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,1,98
0.0,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,1,28
0.0,Gràcia,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,68,104
0.0,Sant Martí,Entire rental unit,Entire home/apt,7,1.5 baths,4.0,6.0,19,99
1.0,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,3.0,3.0,4,83
0.0,Eixample,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,1,50
1.0,Eixample,Private room in rental unit,Private room,3,2 shared baths,1.0,2.0,0,262
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,10,79
0.0,Eixample,Room in serviced apartment,Hotel room,6,2 baths,2.0,4.0,61,177
0.0,Horta-Guinardó,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,5,19
0.0,Eixample,Private room in rental unit,Private room,1,2 baths,1.0,1.0,0,24
1.0,Gràcia,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,3.0,178,125
0.0,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,5,37
0.0,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,111
1.0,Gràcia,Barn,Entire home/apt,5,1 bath,2.0,3.0,150,129
0.0,Sant Andreu,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,1,96
0.0,Gràcia,Entire rental unit,Entire home/apt,6,1 bath,2.0,7.0,67,73
0.0,Sant Andreu,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,19,44
1.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,119,86
1.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,66,230
0.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,139,89
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,9,38
0.0,Gràcia,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,0,130
0.0,Horta-Guinardó,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,4,17
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,88,249
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,1,92
0.0,Ciutat Vella,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,1,20
0.0,Gràcia,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,0,79
0.0,Eixample,Shared room in hostel,Shared room,1,1 shared bath,1.0,2.0,0,41
0.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,0,139
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,5,1.5 baths,1.0,4.0,640,90
0.0,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,2.0,0,563
0.0,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,76,97
0.0,Sant Martí,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,102,39
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,1,500
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,40
0.0,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,0,191
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,0,55
1.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,162,86
1.0,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,5,11
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,3,1 private bath,1.0,2.0,13,70
1.0,Les Corts,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,13,42
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,7,89
1.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,104,99
0.0,Nou Barris,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,210,48
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,55
0.0,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,135
0.0,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,1,191
0.0,Eixample,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,0,97
0.0,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,311,98
0.0,Eixample,Private room in rental unit,Private room,2,1 bath,1.0,1.0,16,45
0.0,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,5.0,114,144
1.0,Gràcia,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,326,85
0.0,Eixample,Entire rental unit,Entire home/apt,2,2 baths,2.0,4.0,30,121
1.0,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,244,139
0.0,Ciutat Vella,Shared room in casa particular,Shared room,2,2.5 shared baths,1.0,1.0,0,79
0.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,46,79
0.0,Sants-Montjuïc,Entire condo,Entire home/apt,8,2 baths,4.0,8.0,0,125
0.0,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,2.0,2.0,0,100
0.0,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,87,52
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,1,87
0.0,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,32,88
0.0,Eixample,Private room in hostel,Private room,1,1 private bath,1.0,1.0,11,63
0.0,Sarrià-Sant Gervasi,Private room in rental unit,Private room,2,4 shared baths,1.0,1.0,0,29
0.0,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,373,84
0.0,Ciutat Vella,Private room in hostel,Private room,2,1 private bath,1.0,2.0,7,61
0.0,Sants-Montjuïc,Private room in tiny home,Private room,2,1 shared bath,2.0,2.0,0,525
1.0,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,126,125
