host_is_superhost,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,price
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,$45.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,1,$154.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,5,$142.00
t,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,60,$20.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,53,$28.00
f,Ciutat Vella,Entire loft,Entire home/apt,3,1 bath,1.0,4.0,0,$49.00
f,Ciutat Vella,Private room in loft,Private room,2,1.5 shared baths,1.0,1.0,25,$43.00
f,Gràcia,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,30,$54.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$55.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,1 bath,2.0,3.0,9,$60.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,21,$123.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 bath,1.0,1.0,1,$17.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,210,$95.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,26,$98.00
f,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$50.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,6,$65.00
t,Gràcia,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,3.0,2,$369.00
t,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,131,$34.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,$155.00
f,Gràcia,Entire condo,Entire home/apt,7,2 baths,2.0,5.0,98,$150.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,7,2 baths,2.0,3.0,0,$300.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,6.0,123,$250.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,7,1 bath,3.0,5.0,8,$240.00
f,Ciutat Vella,Private room in hostel,Private room,1,1 shared bath,1.0,1.0,125,$47.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,2,$25.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,2 baths,2.0,3.0,20,$204.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,140,$149.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,1,$150.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,41,$81.00
t,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,180,$38.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,151,$130.00
f,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,,1.0,0,$60.00
f,Eixample,Room in hostel,Hotel room,1,1 shared bath,1.0,8.0,19,$17.00
f,Les Corts,Private room in rental unit,Private room,1,1 private bath,1.0,1.0,0,$61.00
f,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,23,$35.00
f,Eixample,Room in boutique hotel,Hotel room,2,1 private bath,1.0,1.0,2,$205.00
f,Sant Andreu,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$40.00
f,Eixample,Room in hotel,Private room,4,1 private bath,1.0,1.0,17,$111.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,1,$50.00
t,Eixample,Entire serviced apartment,Entire home/apt,5,2 baths,3.0,4.0,259,$155.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,$100.00
f,Horta-Guinardó,Private room in bed and breakfast,Private room,2,1 shared bath,1.0,2.0,143,$30.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,90,$226.00
f,Les Corts,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,11,$105.00
f,Gràcia,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$118.00
f,Sants-Montjuïc,Private room in rental unit,Private room,3,1.5 shared baths,1.0,3.0,232,$35.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,11,$55.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,87,$69.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,5.0,5,$77.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,0,$500.00
f,Sarrià-Sant Gervasi,Room in hotel,Private room,2,1 private bath,1.0,2.0,30,$67.00
f,Gràcia,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,106,$36.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,$94.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,81,$107.00
f,Eixample,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,6,$71.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,6.0,177,$117.00
t,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,14,$175.00
f,Sant Martí,Private room in rental unit,Private room,2,1.5 baths,1.0,1.0,107,$30.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$35.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,$30.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,3.0,0,"$1,000.00"
f,Eixample,Entire rental unit,Entire home/apt,9,2 baths,5.0,8.0,74,$141.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,4.0,4.0,27,$139.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,0,"$1,490.00"
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$33.00
f,Eixample,Entire rental unit,Entire home/apt,7,2.5 baths,4.0,8.0,27,$408.00
f,Sant Andreu,Entire rental unit,Entire home/apt,3,1 bath,3.0,3.0,4,$37.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,78,$165.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,65,$256.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,2 baths,2.0,2.0,107,$104.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,75,$120.00
t,Sants-Montjuïc,Shared room,Shared room,10,10 shared baths,1.0,10.0,0,$55.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,0,$54.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,8,$110.00
f,Gràcia,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,2.0,0,$94.00
f,Gràcia,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,4,$19.00
f,Horta-Guinardó,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,5,$25.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,217,$114.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,6,$50.00
f,Ciutat Vella,Private room in guest suite,Private room,3,1 shared bath,1.0,1.0,0,$40.00
f,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$40.00
t,Horta-Guinardó,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,48,$83.00
t,Eixample,Entire rental unit,Entire home/apt,7,2 baths,4.0,5.0,4,$140.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,9,3 baths,4.0,6.0,190,$174.00
f,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,11,$71.00
f,Gràcia,Entire home,Entire home/apt,4,1 bath,1.0,2.0,144,$68.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,16,$175.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,59,$124.00
t,Eixample,Private room in rental unit,Private room,1,2 shared baths,1.0,1.0,53,$19.00
t,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,1.0,2.0,50,$160.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,4,$24.00
t,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,15,$55.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,84,$81.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,35,$30.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,18,$90.00
f,Ciutat Vella,Private room in rental unit,Private room,2,2 shared baths,1.0,1.0,4,$55.00
f,Eixample,Entire rental unit,Entire home/apt,7,1 bath,4.0,4.0,18,$64.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,211,$81.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,2,$90.00
f,Sants-Montjuïc,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,1,$21.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,,1.0,0,$136.00
f,Gràcia,Entire serviced apartment,Entire home/apt,5,1 bath,2.0,4.0,81,$149.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,7,$52.00
f,Ciutat Vella,Private room in rental unit,Private room,4,2 baths,2.0,1.0,0,$34.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,2.0,190,$96.00
f,Eixample,Entire rental unit,Entire home/apt,8,2 baths,3.0,6.0,123,$135.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,0,$140.00
t,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,135,$83.00
f,Ciutat Vella,Private room in vacation home,Private room,2,2.5 shared baths,1.0,1.0,6,$120.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 bath,1.0,,0,$25.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,0,$147.00
f,Eixample,Private room in rental unit,Private room,4,1.5 baths,1.0,3.0,13,$150.00
f,Ciutat Vella,Entire condo,Entire home/apt,2,1 bath,,2.0,9,$188.00
f,Ciutat Vella,Private room in hostel,Private room,1,0 shared baths,1.0,1.0,4,$75.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,13,$35.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$120.00
f,Eixample,Private room in rental unit,Private room,3,1.5 shared baths,1.0,2.0,0,$55.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,24,$115.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,9,$77.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,2 baths,2.0,4.0,101,$181.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,,1.0,2,$111.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,81,$178.00
f,Eixample,Room in boutique hotel,Hotel room,3,1 private bath,1.0,3.0,0,"$2,000.00"
t,Sant Martí,Entire rental unit,Entire home/apt,7,1 bath,3.0,5.0,6,$129.00
t,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,55,$81.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$500.00
f,Sant Martí,Private room in casa particular,Private room,2,1 private bath,1.0,1.0,1,$25.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,40,$71.00
f,Eixample,Private room in rental unit,Private room,1,1.5 baths,1.0,1.0,1,$54.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,6,2 baths,3.0,6.0,0,$144.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,20,$177.00
t,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,122,$89.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,2.0,2.0,8,$48.00
f,Eixample,Entire rental unit,Entire home/apt,6,1 bath,3.0,5.0,43,$131.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,6,1 bath,4.0,5.0,127,$109.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,13,$403.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,150,$92.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$55.00
f,Eixample,Room in boutique hotel,Private room,3,1 private bath,1.0,2.0,0,$177.00
t,Eixample,Entire rental unit,Entire home/apt,6,2 baths,2.0,3.0,33,$138.00
f,Eixample,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,2,$65.00
t,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,3.0,6.0,2,$50.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,84,$40.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,0,$30.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,3.0,51,$113.00
f,Eixample,Entire condo,Entire home/apt,2,1 bath,2.0,2.0,1,$120.00
t,Eixample,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,84,$183.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,2.0,2,$40.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,9,$91.00
f,Eixample,Private room in hostel,Private room,2,1 private bath,1.0,1.0,80,$83.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,19,$35.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,0,$60.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,3.0,5.0,38,$94.00
t,Sant Martí,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,5,$70.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1.0,157,$35.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,2,$112.00
f,Ciutat Vella,Entire loft,Entire home/apt,1,1 bath,,1.0,1,$38.00
f,Eixample,Private room in rental unit,Private room,1,1 bath,1.0,1.0,1,$50.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$115.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,,1.0,6,$48.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,2,$90.00
f,Ciutat Vella,Entire loft,Entire home/apt,4,1 bath,1.0,2.0,29,$100.00
f,Sants-Montjuïc,Private room in loft,Private room,2,1.5 shared baths,1.0,1.0,19,$46.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,3.0,9,$76.00
f,Les Corts,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$36.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,3,$36.00
f,Eixample,Private room in rental unit,Private room,2,2 shared baths,1.0,2.0,13,$24.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,$60.00
t,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,238,$55.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,115,$100.00
f,Ciutat Vella,Entire serviced apartment,Entire home/apt,9,2 baths,4.0,7.0,46,$650.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,331,$119.00
t,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,261,$32.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,32,$71.00
f,Sant Martí,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,1.0,0,$176.00
f,Eixample,Entire rental unit,Entire home/apt,4,2.5 baths,2.0,2.0,4,$75.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,5,1 bath,2.0,2.0,72,$85.00
f,Eixample,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,0,$140.00
f,Eixample,Entire rental unit,Entire home/apt,5,1 bath,,3.0,7,$300.00
f,Sant Andreu,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,2,$30.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,5.0,0,$130.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$20.00
t,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,2,$48.00
f,Sant Martí,Entire rental unit,Entire home/apt,16,8 baths,11.0,16.0,0,"$1,290.00"
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,$54.00
f,Eixample,Room in hotel,Hotel room,1,1 private bath,1.0,1.0,0,$103.00
f,Sant Martí,Private room in rental unit,Private room,3,2 baths,1.0,2.0,10,$30.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,327,$47.00
f,Sarrià-Sant Gervasi,Private room in serviced apartment,Private room,4,1 private bath,2.0,3.0,7,$73.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,4,$130.00
f,Ciutat Vella,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,10,$82.00
f,Eixample,Room in hotel,Hotel room,2,1 private bath,1.0,1.0,15,$103.00
f,Eixample,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,0,$88.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,4.0,2,$92.00
f,Sant Andreu,Private room in guest suite,Private room,1,1 shared bath,1.0,1.0,1,$16.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,3.0,4.0,88,$156.00
f,Sant Martí,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,0,$100.00
f,Ciutat Vella,Entire loft,Entire home/apt,2,1 bath,,2.0,116,$105.00
t,Gràcia,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,10,$130.00
f,Ciutat Vella,Room in hotel,Private room,2,1 private bath,1.0,1.0,27,$70.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,27,$84.00
f,Ciutat Vella,Private room in rental unit,Private room,4,1 shared bath,1.0,3.0,2,$70.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,$101.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,35,$212.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$32.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,0,$80.00
f,Eixample,Room in hotel,Private room,2,1 private bath,1.0,1.0,149,$71.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,5.0,153,$101.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,0,$70.00
f,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,21,$375.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,8,1 bath,3.0,4.0,9,$100.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,23,$54.00
t,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,61,$23.00
t,Eixample,Entire rental unit,Entire home/apt,6,3 baths,3.0,3.0,27,$179.00
t,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,37,$27.00
f,Eixample,Entire rental unit,Entire home/apt,6,2 baths,3.0,3.0,31,$135.00
f,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,12,$45.00
t,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$38.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,3,2 baths,2.0,2.0,2,$60.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,2.0,0,$35.00
f,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,17,$112.00
f,Eixample,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,0,$25.00
f,Eixample,Entire rental unit,Entire home/apt,5,2 baths,3.0,6.0,122,$91.00
f,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,5,$24.00
t,Ciutat Vella,Room in boutique hotel,Hotel room,2,1 private bath,1.0,1.0,4,$194.00
f,Eixample,Private room in rental unit,Private room,4,1 shared bath,2.0,2.0,0,$120.00
f,Gràcia,Private room in condo,Private room,2,1 private bath,1.0,1.0,80,$200.00
t,Ciutat Vella,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,24,$49.00
f,Gràcia,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$40.00
f,Eixample,Private room in home,Private room,2,1 shared bath,1.0,1.0,3,$50.00
t,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,177,$100.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,0,$67.00
t,Gràcia,Private room in rental unit,Private room,1,1 private bath,,2.0,41,$30.00
f,Gràcia,Private room in rental unit,Private room,2,1 bath,1.0,1.0,0,$20.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,1,$457.00
t,Eixample,Entire rental unit,Entire home/apt,5,1.5 baths,4.0,4.0,79,$126.00
f,Eixample,Private room in rental unit,Private room,1,1 shared bath,1.0,2.0,1,$22.00
f,Sant Andreu,Shared room in bed and breakfast,Shared room,5,1.5 shared baths,1.0,4.0,5,$49.00
f,Horta-Guinardó,Entire rental unit,Entire home/apt,6,1 bath,2.0,3.0,34,$108.00
f,Horta-Guinardó,Room in hotel,Private room,2,1 private bath,1.0,2.0,0,"$1,490.00"
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,0,$60.00
f,Sants-Montjuïc,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,17,$80.00
f,Nou Barris,Private room in rental unit,Private room,1,1 shared bath,1.0,,1,$20.00
f,Ciutat Vella,Room in hotel,Private room,3,1 private bath,1.0,3.0,0,$110.00
f,Ciutat Vella,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,0,$60.00
f,Sarrià-Sant Gervasi,Entire rental unit,Entire home/apt,4,2 baths,2.0,3.0,97,$105.00
f,Eixample,Entire condo,Entire home/apt,4,2 baths,2.0,2.0,1,$60.00
f,Eixample,Private room in condo,Private room,2,1 private bath,1.0,2.0,72,$45.00
f,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,2.0,3,$59.00
f,Eixample,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,10,$161.00
f,Gràcia,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,0,$50.00
f,Sant Martí,Private room in rental unit,Private room,2,1 shared bath,1.0,2.0,0,$50.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,6,2 baths,3.0,4.0,108,$146.00
t,Eixample,Entire rental unit,Entire home/apt,4,2 baths,2.0,4.0,7,$420.00
f,Sarrià-Sant Gervasi,Entire loft,Entire home/apt,2,1 bath,1.0,1.0,0,$120.00
t,Sant Martí,Entire vacation home,Entire home/apt,3,1 bath,2.0,2.0,26,$89.00
f,Sants-Montjuïc,Entire rental unit,Entire home/apt,4,2 baths,4.0,4.0,0,$75.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,4,$270.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,3,$99.00
f,Sant Martí,Entire rental unit,Entire home/apt,4,1 bath,2.0,4.0,100,$98.00
f,Horta-Guinardó,Private room in casa particular,Private room,2,1 shared bath,1.0,1.0,98,$29.00
f,Gràcia,Entire rental unit,Entire home/apt,6,3 baths,3.0,4.0,32,$155.00
t,Ciutat Vella,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,4,$45.00
f,Gràcia,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,3,$39.00
f,Sant Martí,Entire rental unit,Entire home/apt,3,1 bath,2.0,2.0,49,$65.00
f,Eixample,Room in hostel,Hotel room,2,1 private bath,1.0,2.0,1,$50.00
f,Eixample,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,5,$21.00
